name,birthname,偶像练习生,青春有你,青春有你2,青春有你3,创造101,创造营2019,创造营2020,创造营2021,明日之子,明日之子2,明日之子3,明日之子4,明日创作计划,下一站传奇,以团之名,少年之名,snh48,akb48,gp999,dd52,中国好男儿,快乐男声2013,快乐女声2016,快乐男声2017,流行之王,星动亚洲,燃烧吧少年,A级战场,原子少年,加油美少女,SING女团,蜜蜂少女,other,gender
润羿,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
泰勋,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
肖波,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
纽杨圣轩,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
禾子兴,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
任竣延,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
慕星远,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,Male
王子铭,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
何楷成,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
沈嘉豪,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
陈泽鑫,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
高昕,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
杨景文,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
东宇,,,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
黄钧泽,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
李浓,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
陈顺,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
祁宋,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
吕倩超,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
成乔斯,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
杨宇腾,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
左林杰,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
郑人予,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
杨超文,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
徐振轩,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
张天赐,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
袁林青,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
黄俊融,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
陈鑫海,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
薛恩,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
杨梓鑫,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,Male
陈一辰,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
黄恩昱,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
孙英豪,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李宸旭,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
许钊豪,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李在溪,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
洪伟豪,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
詹仕伟,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
孙铂然,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
王梓沄,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
洪振辉,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
苏尔,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
秦柱强,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
马昊文,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
千喆,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
王昭霖,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
王梓宁,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,Male
王麒博,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
杨诚,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
陈瑞泽,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
薛琮霖,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
颜安,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
陶源,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
徐一航,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
张潮汐,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
符仁杰,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
柯博伦,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李馞源,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
郭奕康,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李承熹,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李振纬,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
陈家瑨,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
刘泽旭,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
汤寓钦,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
兰陶倚,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
翁宇庆,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
杨悦,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
李子尧,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
吴善宇,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
凡宇,凡旭,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
萧易恩,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
董芳池,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
龚露雯,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
桂楚楚,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
渐蔷薇,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
孔珂昕,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李诗绮,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
梁时安,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
施蔼倍,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
施可妍,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
宋欣然,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
谭珺兮,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
魏新,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
吴安琪,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
熊芳妮,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
叶知恩,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
袁瑞希,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
曾鸶淳,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
翟羽佳,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张倩霏,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张乔瑜,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
庄晓媞,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
邹若男,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
周念琪,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
程安子,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李于淼,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
潘秋怡,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
蒲祉颖,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
王俞然,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
吴怡婷,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张樱璐,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李佳慧,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
马小雨,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
彭露萱,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
邱笛尔,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
王安妮,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
王暄雅,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
谢雯婕,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张嘉哲,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
周陈雨轩,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
徐依婷,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘绘,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘奕含,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘柳,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
陈怡欣,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
管天天,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
戴紫嫣,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
陈张缘,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
陈诗雅,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
潘姿怡,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
冼迪琦,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
柏灵,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,Female
蔡亚恩,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李孟纯,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
国兴瑀,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
贾宜蓁,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林洁心,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
董子瑄,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李采洁,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
吴婉凌,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林佳霓,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘语晴,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
邱品涵,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林倢,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李佳俐,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
蔡伊柔,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
高云珏,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
王逸嘉,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张法法,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
郑妤葳,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
罗瑞婷,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
翁彤薰,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,Female
周家安,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
曾诗羽,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
周佳郁,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘晓晴,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,Female
林于馨,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
张羽翎,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林易沄,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,Female
林家莹,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
郑佳郁,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
高砚晨,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
吴骐卉,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
袁子筑,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林亭莉,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
陈诗媛,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
李晨熙,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
翁立霏,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
陈琳,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘妍廷,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
刘洁明,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
卞楚娴,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈雨孜,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
蒋芸,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李慧,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘丽千,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘倩倩,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘增艳,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
宁轲,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
彭嘉敏,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
沈小爱,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
邵雪聪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
田姝丽,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
温晶婕,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王秋茹,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,Female
由淼,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
闫明筠,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
袁雨桢,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
赵天杨,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
柏欣妤,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
胡晓慧,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘洁,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘姝贤,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陆婷,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
卢天惠,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘闲,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
青钰雯,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
颜沁,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
杨宇馨,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张怀瑾,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
赵佳蕊,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张睿婕,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
周诗雨,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张茜,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张笑盈,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张怡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张雨鑫,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
冯思佳,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
郭爽,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
郝婧怡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
姜杉,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
蒋舒婷,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
林楠,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
林舒晴,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
林思意,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
沈梦瑶,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
孙语姗,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
万丽娜,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王奕,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
袁一琦,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张昕,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈琳,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
何阳青青,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘胜男,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李星彦,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
吕一,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
潘璐瑶,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
曲晨语,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
祁静,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
冉蔚,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王菲妍,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王睿琦,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王晓佳,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
谢天依,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
杨冰怡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
闫娜,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
韩家乐,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
洪珮云,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
林佳怡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
潘瑛琪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
武博涵,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
徐诗琪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
禹佳蔚,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张冉冉,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张诗芸,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张月铭,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
高崇,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
高雪逸,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
农燕萍,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈俊羽,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
冯雨停,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘晨雪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陆叶卉,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王贝妮,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
徐子轩,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
袁丹妮,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
杨令仪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
赵嘉敏,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
朱小丹,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
赵晔,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈佳莹,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈问言,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
冯薪朵,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
龚诗淇,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
黄婷婷,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
郝婉晴,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
何晓玉,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
金莹玥,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李美琪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘佩鑫,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
马凡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
唐安琪,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陶波尔,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王诗蒙,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
谢妮,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
易嘉爱,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
严佼君,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
周睿林,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
周怡,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张雅梦,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
程戈,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈盼,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
戚予珠,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
宋雨珊,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
袁航,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
曾晓雯,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
冯晓菲,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李晶,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
刘静晗,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
鲁静萍,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李星羽,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
林忆宁,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
李钊,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
汪佳翎,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
汪束,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
杨晔,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
杨韫玉,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
张丹三,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
陈音,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
邹佳佳,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
王溪源,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
